SenderID,ReceiverID,SenderDepartment,ReceiverDepartment,SenderLevel,ReceiverLevel,Channel,Timestamp,InteractionWeight
E0160,E0089,HR,Sales,Junior,Junior,Meeting,2024-03-29 01:00:00,4
E0156,E0152,Finance,IT,Junior,Junior,Email,2024-03-03 01:00:00,3
E0166,E0031,Operations,IT,Junior,Junior,Chat,2024-03-17 02:00:00,6
E0100,E0064,Operations,HR,Junior,Junior,Chat,2024-03-17 11:00:00,6
E0135,E0164,Sales,HR,Junior,Junior,Chat,2024-04-21 12:00:00,4
E0059,E0181,R&D,HR,Junior,Junior,Email,2024-03-07 17:00:00,3
E0016,E0021,IT,Finance,Manager,Manager,Email,2024-04-10 04:00:00,4
E0063,E0146,Marketing,Operations,Junior,Junior,Meeting,2024-04-18 00:00:00,6
E0193,E0053,Sales,HR,Junior,Junior,Chat,2024-03-02 14:00:00,3
E0017,E0059,HR,R&D,Manager,Junior,Email,2024-03-11 04:00:00,1
E0085,E0078,Finance,HR,Junior,Junior,Meeting,2024-04-11 07:00:00,2
E0072,E0167,R&D,Finance,Junior,Junior,Meeting,2024-03-02 11:00:00,3
E0185,E0062,Operations,IT,Junior,Junior,Chat,2024-03-27 17:00:00,3
E0093,E0055,Sales,R&D,Junior,Junior,Email,2024-04-12 00:00:00,5
E0014,E0076,HR,Operations,Manager,Junior,Chat,2024-03-21 10:00:00,3
E0054,E0096,Sales,Sales,Junior,Junior,Email,2024-03-09 13:00:00,0
E0131,E0197,HR,HR,Junior,Junior,Chat,2024-03-28 00:00:00,2
E0055,E0062,R&D,IT,Junior,Junior,Chat,2024-04-19 17:00:00,3
E0100,E0068,Operations,Sales,Junior,Junior,Meeting,2024-03-20 06:00:00,7
E0171,E0086,Marketing,R&D,Junior,Junior,Email,2024-04-01 13:00:00,3
E0025,E0090,Marketing,IT,Junior,Junior,Email,2024-04-06 23:00:00,4
E0105,E0186,Operations,Marketing,Junior,Junior,Chat,2024-04-13 13:00:00,0
E0191,E0108,Sales,Operations,Junior,Junior,Meeting,2024-03-12 22:00:00,6
E0031,E0041,IT,Finance,Junior,Junior,Email,2024-03-26 18:00:00,2
E0175,E0129,Marketing,IT,Junior,Junior,Meeting,2024-04-22 04:00:00,2
E0164,E0182,HR,Operations,Junior,Junior,Chat,2024-04-26 18:00:00,2
E0136,E0009,Finance,Operations,Junior,Manager,Meeting,2024-03-12 04:00:00,5
E0199,E0096,Operations,Sales,Junior,Junior,Chat,2024-03-24 10:00:00,3
E0113,E0111,Sales,IT,Junior,Junior,Chat,2024-03-07 14:00:00,5
E0193,E0077,Sales,HR,Junior,Junior,Email,2024-03-28 20:00:00,2
E0033,E0041,IT,Finance,Junior,Junior,Chat,2024-03-02 23:00:00,7
E0016,E0019,IT,HR,Manager,Manager,Meeting,2024-03-07 05:00:00,2
E0174,E0160,IT,HR,Junior,Junior,Email,2024-04-07 06:00:00,6
E0116,E0031,Marketing,IT,Junior,Junior,Meeting,2024-03-03 14:00:00,1
E0051,E0143,HR,Sales,Junior,Junior,Chat,2024-04-27 05:00:00,5
E0008,E0122,Finance,R&D,Manager,Junior,Email,2024-04-16 02:00:00,6
E0197,E0024,HR,HR,Junior,Junior,Email,2024-04-13 07:00:00,6
E0136,E0080,Finance,Finance,Junior,Junior,Email,2024-04-07 23:00:00,4
E0022,E0190,Marketing,Operations,Manager,Junior,Email,2024-04-17 19:00:00,2
E0105,E0074,Operations,Marketing,Junior,Junior,Chat,2024-04-20 20:00:00,2
E0161,E0041,R&D,Finance,Junior,Junior,Email,2024-03-01 10:00:00,0
E0063,E0052,Marketing,IT,Junior,Junior,Chat,2024-03-06 05:00:00,1
E0045,E0161,Sales,R&D,Junior,Junior,Chat,2024-03-03 01:00:00,3
E0127,E0023,R&D,Marketing,Junior,Junior,Email,2024-04-26 04:00:00,6
E0001,E0003,Operations,HR,C-Suite,VP,Chat,2024-04-17 08:00:00,4
E0187,E0138,R&D,IT,Junior,Junior,Email,2024-03-21 09:00:00,3
E0139,E0188,IT,Sales,Junior,Junior,Chat,2024-04-01 23:00:00,3
E0168,E0174,R&D,IT,Junior,Junior,Chat,2024-04-20 05:00:00,4
E0125,E0191,R&D,Sales,Junior,Junior,Email,2024-03-04 12:00:00,4
E0108,E0021,Operations,Finance,Junior,Manager,Email,2024-04-14 21:00:00,4
E0159,E0096,IT,Sales,Junior,Junior,Meeting,2024-04-17 23:00:00,3
E0067,E0129,Marketing,IT,Junior,Junior,Email,2024-03-11 13:00:00,2
E0192,E0107,HR,Marketing,Junior,Junior,Meeting,2024-03-04 09:00:00,3
E0157,E0175,Finance,Marketing,Junior,Junior,Meeting,2024-03-27 11:00:00,4
E0177,E0010,Marketing,HR,Junior,Manager,Chat,2024-03-09 23:00:00,2
E0012,E0166,Operations,Operations,Manager,Junior,Chat,2024-03-01 18:00:00,2
E0067,E0183,Marketing,Operations,Junior,Junior,Meeting,2024-04-22 00:00:00,3
E0037,E0096,R&D,Sales,Junior,Junior,Chat,2024-03-29 04:00:00,2
E0158,E0011,Marketing,Operations,Junior,Manager,Chat,2024-04-28 10:00:00,2
E0187,E0061,R&D,Operations,Junior,Junior,Chat,2024-03-14 14:00:00,2
E0188,E0169,Sales,Operations,Junior,Junior,Meeting,2024-03-17 15:00:00,1
E0113,E0194,Sales,IT,Junior,Junior,Meeting,2024-03-17 00:00:00,1
E0176,E0115,IT,Operations,Junior,Junior,Meeting,2024-04-14 19:00:00,4
E0070,E0042,Operations,Operations,Junior,Junior,Chat,2024-03-31 14:00:00,1
E0017,E0008,HR,Finance,Manager,Manager,Chat,2024-03-06 04:00:00,3
E0166,E0028,Operations,Operations,Junior,Junior,Meeting,2024-04-02 19:00:00,4
E0194,E0171,IT,Marketing,Junior,Junior,Email,2024-04-04 09:00:00,4
E0186,E0022,Marketing,Marketing,Junior,Manager,Meeting,2024-03-04 19:00:00,5
E0136,E0090,Finance,IT,Junior,Junior,Email,2024-04-27 12:00:00,3
E0167,E0041,Finance,Finance,Junior,Junior,Email,2024-04-15 20:00:00,1
E0003,E0006,HR,Finance,VP,Director,Email,2024-03-29 00:00:00,1
E0163,E0182,R&D,Operations,Junior,Junior,Email,2024-04-25 15:00:00,0
E0140,E0009,Operations,Operations,Junior,Manager,Meeting,2024-03-28 01:00:00,1
E0010,E0022,HR,Marketing,Manager,Manager,Meeting,2024-04-02 00:00:00,4
E0195,E0175,Finance,Marketing,Junior,Junior,Email,2024-04-14 20:00:00,6
E0164,E0101,HR,Operations,Junior,Junior,Chat,2024-03-31 18:00:00,2
E0147,E0096,Marketing,Sales,Junior,Junior,Meeting,2024-03-05 04:00:00,3
E0022,E0010,Marketing,HR,Manager,Manager,Email,2024-04-26 05:00:00,3
E0026,E0123,Finance,HR,Junior,Junior,Chat,2024-03-09 17:00:00,1
E0015,E0127,Marketing,R&D,Manager,Junior,Chat,2024-04-13 21:00:00,3
E0141,E0010,IT,HR,Junior,Manager,Chat,2024-04-20 00:00:00,2
E0095,E0085,Sales,Finance,Junior,Junior,Meeting,2024-03-06 19:00:00,2
E0007,E0006,Finance,Finance,Director,Director,Meeting,2024-03-02 16:00:00,4
E0073,E0014,Sales,HR,Junior,Manager,Meeting,2024-03-08 15:00:00,6
E0078,E0105,HR,Operations,Junior,Junior,Meeting,2024-04-19 23:00:00,1
E0032,E0166,Finance,Operations,Junior,Junior,Chat,2024-04-25 03:00:00,4
E0128,E0086,Sales,R&D,Junior,Junior,Email,2024-03-31 14:00:00,3
E0068,E0176,Sales,IT,Junior,Junior,Meeting,2024-03-04 15:00:00,3
E0071,E0162,Marketing,HR,Junior,Junior,Email,2024-03-19 07:00:00,2
E0127,E0171,R&D,Marketing,Junior,Junior,Meeting,2024-04-07 11:00:00,1
E0144,E0171,Finance,Marketing,Junior,Junior,Meeting,2024-03-25 14:00:00,1
E0067,E0102,Marketing,Operations,Junior,Junior,Meeting,2024-04-28 09:00:00,2
E0004,E0006,Operations,Finance,Director,Director,Chat,2024-03-05 02:00:00,5
E0152,E0185,IT,Operations,Junior,Junior,Meeting,2024-04-29 00:00:00,5
E0171,E0198,Marketing,Operations,Junior,Junior,Chat,2024-03-04 03:00:00,7
E0076,E0164,Operations,HR,Junior,Junior,Meeting,2024-03-24 00:00:00,1
E0142,E0144,Finance,Finance,Junior,Junior,Email,2024-03-24 01:00:00,2
E0052,E0087,IT,HR,Junior,Junior,Meeting,2024-03-19 18:00:00,5
E0192,E0030,HR,Marketing,Junior,Junior,Meeting,2024-04-18 20:00:00,3
E0040,E0022,R&D,Marketing,Junior,Manager,Meeting,2024-04-09 05:00:00,3
E0116,E0124,Marketing,Finance,Junior,Junior,Email,2024-04-13 05:00:00,3
E0125,E0002,R&D,HR,Junior,VP,Chat,2024-03-24 19:00:00,5
E0038,E0175,HR,Marketing,Junior,Junior,Chat,2024-03-18 20:00:00,4
E0010,E0018,HR,HR,Manager,Manager,Meeting,2024-03-15 19:00:00,3
E0136,E0089,Finance,Sales,Junior,Junior,Meeting,2024-04-25 23:00:00,2
E0131,E0195,HR,Finance,Junior,Junior,Meeting,2024-03-20 08:00:00,2
E0061,E0173,Operations,IT,Junior,Junior,Email,2024-03-23 04:00:00,4
E0139,E0034,IT,Marketing,Junior,Junior,Meeting,2024-04-13 19:00:00,4
E0093,E0199,Sales,Operations,Junior,Junior,Chat,2024-04-12 20:00:00,4
E0069,E0086,R&D,R&D,Junior,Junior,Chat,2024-03-06 12:00:00,2
E0174,E0013,IT,Marketing,Junior,Manager,Chat,2024-04-19 23:00:00,7
E0136,E0117,Finance,Finance,Junior,Junior,Chat,2024-03-03 21:00:00,1
E0004,E0012,Operations,Operations,Director,Manager,Email,2024-03-16 14:00:00,2
E0167,E0114,Finance,Operations,Junior,Junior,Meeting,2024-04-19 07:00:00,7
E0099,E0067,Sales,Marketing,Junior,Junior,Chat,2024-04-20 12:00:00,1
E0044,E0095,Sales,Sales,Junior,Junior,Meeting,2024-04-08 14:00:00,2
E0121,E0144,R&D,Finance,Junior,Junior,Email,2024-04-17 21:00:00,1
E0128,E0036,Sales,R&D,Junior,Junior,Email,2024-04-23 16:00:00,1
E0019,E0020,HR,Finance,Manager,Manager,Email,2024-04-21 14:00:00,0
E0153,E0110,Marketing,Finance,Junior,Junior,Meeting,2024-03-03 11:00:00,3
E0153,E0135,Marketing,Sales,Junior,Junior,Meeting,2024-04-16 12:00:00,1
E0132,E0071,Finance,Marketing,Junior,Junior,Email,2024-03-18 08:00:00,2
E0093,E0189,Sales,R&D,Junior,Junior,Email,2024-04-02 01:00:00,3
E0140,E0194,Operations,IT,Junior,Junior,Chat,2024-04-02 12:00:00,3
E0174,E0024,IT,HR,Junior,Junior,Meeting,2024-03-03 21:00:00,7
E0168,E0061,R&D,Operations,Junior,Junior,Chat,2024-03-17 10:00:00,5
E0124,E0103,Finance,HR,Junior,Junior,Meeting,2024-04-06 17:00:00,3
E0120,E0043,R&D,IT,Junior,Junior,Email,2024-03-17 11:00:00,2
E0115,E0091,Operations,Operations,Junior,Junior,Chat,2024-03-10 14:00:00,3
E0185,E0088,Operations,IT,Junior,Junior,Email,2024-03-07 03:00:00,5
E0044,E0127,Sales,R&D,Junior,Junior,Email,2024-04-28 22:00:00,5
E0004,E0006,Operations,Finance,Director,Director,Meeting,2024-03-17 13:00:00,2
E0130,E0118,Sales,Operations,Junior,Junior,Meeting,2024-04-09 17:00:00,4
E0022,E0163,Marketing,R&D,Manager,Junior,Chat,2024-04-08 07:00:00,4
E0087,E0159,HR,IT,Junior,Junior,Email,2024-03-16 11:00:00,1
E0186,E0190,Marketing,Operations,Junior,Junior,Chat,2024-03-08 16:00:00,3
E0155,E0040,Sales,R&D,Junior,Junior,Email,2024-04-22 21:00:00,3
E0016,E0014,IT,HR,Manager,Manager,Meeting,2024-03-18 22:00:00,2
E0123,E0046,HR,Finance,Junior,Junior,Meeting,2024-03-01 01:00:00,3
E0198,E0104,Operations,Marketing,Junior,Junior,Email,2024-04-12 13:00:00,3
E0193,E0117,Sales,Finance,Junior,Junior,Chat,2024-04-09 15:00:00,5
E0078,E0127,HR,R&D,Junior,Junior,Email,2024-03-01 10:00:00,1
E0111,E0011,IT,Operations,Junior,Manager,Chat,2024-04-04 05:00:00,5
E0115,E0156,Operations,Finance,Junior,Junior,Meeting,2024-04-25 15:00:00,2
E0090,E0144,IT,Finance,Junior,Junior,Meeting,2024-04-25 03:00:00,2
E0083,E0142,HR,Finance,Junior,Junior,Email,2024-03-05 09:00:00,2
E0035,E0188,Sales,Sales,Junior,Junior,Meeting,2024-03-17 19:00:00,2
E0048,E0123,R&D,HR,Junior,Junior,Chat,2024-03-29 09:00:00,4
E0055,E0047,R&D,Finance,Junior,Junior,Chat,2024-03-12 18:00:00,3
E0058,E0173,Sales,IT,Junior,Junior,Chat,2024-03-07 15:00:00,0
E0046,E0100,Finance,Operations,Junior,Junior,Chat,2024-04-13 15:00:00,3
E0111,E0038,IT,HR,Junior,Junior,Email,2024-03-06 08:00:00,2
E0020,E0019,Finance,HR,Manager,Manager,Email,2024-04-01 10:00:00,5
E0095,E0179,Sales,Marketing,Junior,Junior,Chat,2024-03-23 04:00:00,10
E0131,E0066,HR,HR,Junior,Junior,Email,2024-03-28 14:00:00,1
E0049,E0045,Sales,Sales,Junior,Junior,Chat,2024-04-09 16:00:00,2
E0121,E0013,R&D,Marketing,Junior,Manager,Meeting,2024-03-30 18:00:00,2
E0073,E0101,Sales,Operations,Junior,Junior,Meeting,2024-03-30 15:00:00,2
E0075,E0197,Finance,HR,Junior,Junior,Chat,2024-03-22 16:00:00,2
E0064,E0067,HR,Marketing,Junior,Junior,Chat,2024-04-18 09:00:00,2
E0099,E0023,Sales,Marketing,Junior,Junior,Email,2024-03-18 00:00:00,2
E0143,E0163,Sales,R&D,Junior,Junior,Meeting,2024-04-29 04:00:00,3
E0088,E0072,IT,R&D,Junior,Junior,Meeting,2024-04-14 06:00:00,5
E0061,E0084,Operations,R&D,Junior,Junior,Email,2024-04-14 10:00:00,1
E0001,E0003,Operations,HR,C-Suite,VP,Email,2024-04-14 14:00:00,1
E0025,E0080,Marketing,Finance,Junior,Junior,Email,2024-04-14 18:00:00,2
E0113,E0104,Sales,Marketing,Junior,Junior,Chat,2024-04-27 07:00:00,5
E0115,E0067,Operations,Marketing,Junior,Junior,Email,2024-03-08 04:00:00,4
E0115,E0165,Operations,Finance,Junior,Junior,Meeting,2024-03-19 09:00:00,6
E0055,E0193,R&D,Sales,Junior,Junior,Email,2024-03-28 23:00:00,1
E0175,E0007,Marketing,Finance,Junior,Director,Chat,2024-03-27 03:00:00,2
E0142,E0194,Finance,IT,Junior,Junior,Email,2024-03-24 13:00:00,2
E0155,E0083,Sales,HR,Junior,Junior,Chat,2024-03-09 22:00:00,3
E0179,E0182,Marketing,Operations,Junior,Junior,Email,2024-04-25 01:00:00,4
E0004,E0019,Operations,HR,Director,Manager,Email,2024-04-12 13:00:00,4
E0010,E0018,HR,HR,Manager,Manager,Meeting,2024-03-02 10:00:00,3
E0014,E0042,HR,Operations,Manager,Junior,Chat,2024-03-03 04:00:00,7
E0124,E0105,Finance,Operations,Junior,Junior,Chat,2024-04-10 09:00:00,0
E0008,E0010,Finance,HR,Manager,Manager,Email,2024-04-23 14:00:00,7
E0028,E0088,Operations,IT,Junior,Junior,Email,2024-04-21 20:00:00,1
E0029,E0133,Operations,Marketing,Junior,Junior,Chat,2024-03-05 17:00:00,2
E0150,E0138,Operations,IT,Junior,Junior,Meeting,2024-03-11 09:00:00,2
E0124,E0107,Finance,Marketing,Junior,Junior,Chat,2024-03-27 06:00:00,5
E0065,E0010,IT,HR,Junior,Manager,Email,2024-03-09 20:00:00,4
E0001,E0002,Operations,HR,C-Suite,VP,Chat,2024-04-04 05:00:00,1
E0090,E0077,IT,HR,Junior,Junior,Chat,2024-04-04 01:00:00,2
E0165,E0025,Finance,Marketing,Junior,Junior,Chat,2024-03-05 10:00:00,5
E0147,E0029,Marketing,Operations,Junior,Junior,Chat,2024-03-23 19:00:00,4
E0042,E0088,Operations,IT,Junior,Junior,Chat,2024-04-02 12:00:00,0
E0132,E0112,Finance,IT,Junior,Junior,Chat,2024-03-28 10:00:00,3
E0079,E0122,Operations,R&D,Junior,Junior,Chat,2024-03-06 16:00:00,2
E0185,E0045,Operations,Sales,Junior,Junior,Email,2024-04-10 17:00:00,1
E0018,E0046,HR,Finance,Manager,Junior,Chat,2024-03-09 02:00:00,3
E0118,E0135,Operations,Sales,Junior,Junior,Meeting,2024-04-03 22:00:00,1
E0170,E0009,IT,Operations,Junior,Manager,Chat,2024-04-07 01:00:00,2
E0175,E0052,Marketing,IT,Junior,Junior,Chat,2024-04-23 19:00:00,3
E0121,E0005,R&D,Sales,Junior,Director,Meeting,2024-04-29 22:00:00,3
E0110,E0163,Finance,R&D,Junior,Junior,Chat,2024-03-12 17:00:00,2
E0048,E0115,R&D,Operations,Junior,Junior,Email,2024-04-14 17:00:00,5
E0021,E0114,Finance,Operations,Manager,Junior,Email,2024-03-22 04:00:00,1
E0125,E0074,R&D,Marketing,Junior,Junior,Email,2024-04-12 07:00:00,5
E0117,E0183,Finance,Operations,Junior,Junior,Email,2024-04-22 19:00:00,3
E0079,E0065,Operations,IT,Junior,Junior,Chat,2024-03-06 23:00:00,4
E0158,E0068,Marketing,Sales,Junior,Junior,Email,2024-03-14 23:00:00,5
E0117,E0089,Finance,Sales,Junior,Junior,Email,2024-03-14 13:00:00,3
E0131,E0124,HR,Finance,Junior,Junior,Meeting,2024-03-28 09:00:00,4
E0183,E0072,Operations,R&D,Junior,Junior,Chat,2024-04-29 23:00:00,3
E0047,E0056,Finance,Sales,Junior,Junior,Chat,2024-03-09 13:00:00,5
E0153,E0038,Marketing,HR,Junior,Junior,Meeting,2024-04-12 10:00:00,7
E0131,E0136,HR,Finance,Junior,Junior,Email,2024-04-03 14:00:00,6
E0092,E0114,R&D,Operations,Junior,Junior,Email,2024-04-16 07:00:00,5
E0087,E0150,HR,Operations,Junior,Junior,Meeting,2024-04-28 15:00:00,0
E0154,E0130,IT,Sales,Junior,Junior,Email,2024-04-23 08:00:00,3
E0183,E0152,Operations,IT,Junior,Junior,Email,2024-04-17 00:00:00,4
E0071,E0055,Marketing,R&D,Junior,Junior,Meeting,2024-04-04 07:00:00,2
E0114,E0012,Operations,Operations,Junior,Manager,Chat,2024-04-10 20:00:00,2
E0097,E0042,Finance,Operations,Junior,Junior,Meeting,2024-04-15 11:00:00,2
E0199,E0008,Operations,Finance,Junior,Manager,Chat,2024-04-27 13:00:00,4
E0052,E0008,IT,Finance,Junior,Manager,Meeting,2024-03-09 14:00:00,5
E0009,E0013,Operations,Marketing,Manager,Manager,Email,2024-03-17 10:00:00,6
E0169,E0005,Operations,Sales,Junior,Director,Meeting,2024-03-23 22:00:00,4
E0055,E0033,R&D,IT,Junior,Junior,Email,2024-03-04 04:00:00,1
E0189,E0128,R&D,Sales,Junior,Junior,Email,2024-04-17 20:00:00,2
E0034,E0186,Marketing,Marketing,Junior,Junior,Email,2024-03-11 17:00:00,1
E0050,E0088,HR,IT,Junior,Junior,Chat,2024-04-29 00:00:00,4
E0028,E0120,Operations,R&D,Junior,Junior,Email,2024-04-20 08:00:00,5
E0050,E0118,HR,Operations,Junior,Junior,Meeting,2024-03-10 10:00:00,2
E0119,E0117,Sales,Finance,Junior,Junior,Chat,2024-04-28 13:00:00,4
E0118,E0199,Operations,Operations,Junior,Junior,Meeting,2024-04-20 22:00:00,5
E0175,E0181,Marketing,HR,Junior,Junior,Meeting,2024-04-20 14:00:00,4
E0159,E0089,IT,Sales,Junior,Junior,Chat,2024-04-11 01:00:00,4
E0025,E0169,Marketing,Operations,Junior,Junior,Email,2024-03-27 15:00:00,2
E0101,E0010,Operations,HR,Junior,Manager,Meeting,2024-04-24 02:00:00,4
E0052,E0008,IT,Finance,Junior,Manager,Meeting,2024-03-27 20:00:00,1
E0199,E0076,Operations,Operations,Junior,Junior,Chat,2024-03-26 20:00:00,3
E0139,E0025,IT,Marketing,Junior,Junior,Meeting,2024-03-26 10:00:00,6
E0123,E0057,HR,Marketing,Junior,Junior,Email,2024-03-20 08:00:00,2
E0101,E0115,Operations,Operations,Junior,Junior,Chat,2024-04-17 21:00:00,8
E0149,E0195,Sales,Finance,Junior,Junior,Meeting,2024-03-15 06:00:00,2
E0125,E0042,R&D,Operations,Junior,Junior,Email,2024-04-09 02:00:00,5
E0017,E0073,HR,Sales,Manager,Junior,Chat,2024-04-04 19:00:00,2
E0142,E0094,Finance,Finance,Junior,Junior,Meeting,2024-03-30 22:00:00,6
E0166,E0095,Operations,Sales,Junior,Junior,Email,2024-04-12 13:00:00,2
E0149,E0152,Sales,IT,Junior,Junior,Email,2024-04-13 19:00:00,1
E0071,E0030,Marketing,Marketing,Junior,Junior,Chat,2024-04-07 18:00:00,5
E0039,E0138,R&D,IT,Junior,Junior,Chat,2024-03-11 13:00:00,3
E0046,E0171,Finance,Marketing,Junior,Junior,Chat,2024-03-27 00:00:00,5
E0185,E0089,Operations,Sales,Junior,Junior,Meeting,2024-03-21 06:00:00,0
E0043,E0080,IT,Finance,Junior,Junior,Email,2024-04-15 01:00:00,3
E0116,E0004,Marketing,Operations,Junior,Director,Email,2024-04-06 16:00:00,2
E0008,E0010,Finance,HR,Manager,Manager,Email,2024-04-16 16:00:00,2
E0132,E0004,Finance,Operations,Junior,Director,Chat,2024-03-10 17:00:00,2
E0016,E0019,IT,HR,Manager,Manager,Chat,2024-04-05 19:00:00,5
E0098,E0113,Operations,Sales,Junior,Junior,Meeting,2024-04-19 02:00:00,1
E0109,E0096,Finance,Sales,Junior,Junior,Meeting,2024-03-02 03:00:00,1
E0117,E0047,Finance,Finance,Junior,Junior,Email,2024-03-14 14:00:00,2
E0082,E0028,Sales,Operations,Junior,Junior,Email,2024-03-21 12:00:00,3
E0176,E0013,IT,Marketing,Junior,Manager,Email,2024-04-10 20:00:00,3
E0013,E0009,Marketing,Operations,Manager,Manager,Meeting,2024-04-19 14:00:00,2
E0195,E0136,Finance,Finance,Junior,Junior,Chat,2024-04-29 12:00:00,5
E0103,E0031,HR,IT,Junior,Junior,Chat,2024-04-12 19:00:00,3
E0132,E0156,Finance,Finance,Junior,Junior,Meeting,2024-04-28 18:00:00,4
E0070,E0186,Operations,Marketing,Junior,Junior,Chat,2024-03-23 15:00:00,3
E0096,E0149,Sales,Sales,Junior,Junior,Chat,2024-04-09 18:00:00,2
E0008,E0018,Finance,HR,Manager,Manager,Email,2024-04-27 10:00:00,2
E0082,E0102,Sales,Operations,Junior,Junior,Meeting,2024-03-16 22:00:00,5
E0122,E0178,R&D,Sales,Junior,Junior,Email,2024-04-06 22:00:00,3
E0105,E0044,Operations,Sales,Junior,Junior,Chat,2024-03-08 09:00:00,3
E0069,E0195,R&D,Finance,Junior,Junior,Chat,2024-04-27 02:00:00,4
E0070,E0182,Operations,Operations,Junior,Junior,Meeting,2024-03-23 05:00:00,4
E0137,E0097,Operations,Finance,Junior,Junior,Email,2024-04-17 21:00:00,3
E0115,E0022,Operations,Marketing,Junior,Manager,Email,2024-04-21 01:00:00,2
E0158,E0117,Marketing,Finance,Junior,Junior,Meeting,2024-04-19 16:00:00,3
E0194,E0033,IT,IT,Junior,Junior,Meeting,2024-03-11 02:00:00,2
E0012,E0019,Operations,HR,Manager,Manager,Email,2024-04-25 02:00:00,3
E0146,E0170,Operations,IT,Junior,Junior,Meeting,2024-03-12 02:00:00,4
E0146,E0081,Operations,R&D,Junior,Junior,Chat,2024-04-01 09:00:00,3
E0117,E0010,Finance,HR,Junior,Manager,Chat,2024-03-10 01:00:00,4
E0123,E0070,HR,Operations,Junior,Junior,Email,2024-04-20 21:00:00,3
E0174,E0006,IT,Finance,Junior,Director,Meeting,2024-03-25 19:00:00,1
E0067,E0065,Marketing,IT,Junior,Junior,Chat,2024-03-13 00:00:00,1
E0018,E0010,HR,HR,Manager,Manager,Chat,2024-03-04 06:00:00,2
E0086,E0066,R&D,HR,Junior,Junior,Chat,2024-04-13 07:00:00,3
E0137,E0155,Operations,Sales,Junior,Junior,Email,2024-04-20 05:00:00,3
E0131,E0086,HR,R&D,Junior,Junior,Chat,2024-04-26 09:00:00,5
E0105,E0108,Operations,Operations,Junior,Junior,Meeting,2024-03-12 18:00:00,4
E0054,E0128,Sales,Sales,Junior,Junior,Chat,2024-03-15 09:00:00,11
E0123,E0056,HR,Sales,Junior,Junior,Email,2024-04-06 08:00:00,7
E0180,E0047,R&D,Finance,Junior,Junior,Meeting,2024-03-06 17:00:00,3
E0009,E0056,Operations,Sales,Manager,Junior,Meeting,2024-04-23 21:00:00,0
E0109,E0041,Finance,Finance,Junior,Junior,Chat,2024-04-06 10:00:00,3
E0150,E0170,Operations,IT,Junior,Junior,Email,2024-04-15 00:00:00,2
E0017,E0022,HR,Marketing,Manager,Manager,Meeting,2024-04-28 08:00:00,5
E0119,E0155,Sales,Sales,Junior,Junior,Meeting,2024-03-16 04:00:00,1
E0096,E0031,Sales,IT,Junior,Junior,Chat,2024-03-01 02:00:00,4
E0082,E0020,Sales,Finance,Junior,Manager,Meeting,2024-03-06 03:00:00,2
E0172,E0014,HR,HR,Junior,Manager,Chat,2024-04-17 23:00:00,3
E0049,E0072,Sales,R&D,Junior,Junior,Chat,2024-04-21 16:00:00,2
E0153,E0141,Marketing,IT,Junior,Junior,Chat,2024-03-05 06:00:00,5
E0119,E0190,Sales,Operations,Junior,Junior,Meeting,2024-04-09 13:00:00,1
E0067,E0091,Marketing,Operations,Junior,Junior,Chat,2024-03-28 17:00:00,3
E0193,E0058,Sales,Sales,Junior,Junior,Email,2024-04-01 07:00:00,2
E0125,E0189,R&D,R&D,Junior,Junior,Email,2024-03-08 03:00:00,2
E0086,E0138,R&D,IT,Junior,Junior,Email,2024-04-09 02:00:00,3
E0025,E0122,Marketing,R&D,Junior,Junior,Meeting,2024-03-14 16:00:00,4
E0121,E0035,R&D,Sales,Junior,Junior,Email,2024-03-03 02:00:00,2
E0090,E0121,IT,R&D,Junior,Junior,Chat,2024-04-05 01:00:00,0
E0070,E0129,Operations,IT,Junior,Junior,Meeting,2024-04-08 01:00:00,3
E0125,E0003,R&D,HR,Junior,VP,Meeting,2024-04-03 22:00:00,2
E0156,E0177,Finance,Marketing,Junior,Junior,Chat,2024-04-13 13:00:00,1
E0189,E0181,R&D,HR,Junior,Junior,Chat,2024-03-11 06:00:00,3
E0059,E0178,R&D,Sales,Junior,Junior,Meeting,2024-03-07 21:00:00,4
E0093,E0151,Sales,Marketing,Junior,Junior,Meeting,2024-03-03 16:00:00,4
E0183,E0044,Operations,Sales,Junior,Junior,Meeting,2024-03-14 06:00:00,3
E0049,E0134,Sales,Operations,Junior,Junior,Meeting,2024-04-16 22:00:00,1
E0114,E0070,Operations,Operations,Junior,Junior,Chat,2024-03-10 07:00:00,2
E0103,E0063,HR,Marketing,Junior,Junior,Meeting,2024-03-26 15:00:00,0
E0170,E0060,IT,HR,Junior,Junior,Chat,2024-04-29 22:00:00,0
E0006,E0011,Finance,Operations,Director,Manager,Chat,2024-03-06 00:00:00,1
E0162,E0094,HR,Finance,Junior,Junior,Email,2024-04-14 17:00:00,1
E0135,E0141,Sales,IT,Junior,Junior,Email,2024-04-09 03:00:00,1
E0143,E0111,Sales,IT,Junior,Junior,Chat,2024-03-19 01:00:00,3
E0137,E0115,Operations,Operations,Junior,Junior,Email,2024-03-08 07:00:00,0
E0169,E0181,Operations,HR,Junior,Junior,Email,2024-03-02 07:00:00,0
E0090,E0018,IT,HR,Junior,Manager,Chat,2024-04-07 11:00:00,0
E0004,E0007,Operations,Finance,Director,Director,Email,2024-03-17 16:00:00,3
